Metric,Value
timing__hold__ws__corner:max_ss_100C_1v60,0.8625645997162936
timing__setup__ws__corner:max_ss_100C_1v60,10.254542394366995
timing__hold__tns__corner:max_ss_100C_1v60,0.0
timing__setup__tns__corner:max_ss_100C_1v60,0.0
timing__hold__wns__corner:max_ss_100C_1v60,0
timing__setup__wns__corner:max_ss_100C_1v60,0.0
timing__hold_vio__count__corner:max_ss_100C_1v60,0
timing__hold_r2r__ws__corner:max_ss_100C_1v60,0.862565
timing__hold_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__setup_vio__count__corner:max_ss_100C_1v60,0
timing__setup_r2r__ws__corner:max_ss_100C_1v60,10.254542
timing__setup_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__unannotated_net__count__corner:max_ss_100C_1v60,49
timing__unannotated_net_filtered__count__corner:max_ss_100C_1v60,0
design__max_slew_violation__count__corner:max_ff_n40C_1v95,0
design__max_fanout_violation__count__corner:max_ff_n40C_1v95,14
design__max_cap_violation__count__corner:max_ff_n40C_1v95,0
clock__skew__worst_hold__corner:max_ff_n40C_1v95,-0.26779193509547194
clock__skew__worst_setup__corner:max_ff_n40C_1v95,0.26756264627882653
timing__hold__ws__corner:max_ff_n40C_1v95,0.1112089340981586
timing__setup__ws__corner:max_ff_n40C_1v95,14.983424702840473
timing__hold__tns__corner:max_ff_n40C_1v95,0.0
timing__setup__tns__corner:max_ff_n40C_1v95,0.0
timing__hold__wns__corner:max_ff_n40C_1v95,0
timing__setup__wns__corner:max_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:max_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:max_ff_n40C_1v95,0.111209
timing__hold_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:max_ff_n40C_1v95,16.606222
timing__setup_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count__corner:max_ff_n40C_1v95,49
timing__unannotated_net_filtered__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count,49
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_tt_025C_1v80,1.79994
design_powergrid__drop__average__net:VPWR__corner:nom_tt_025C_1v80,1.79998
design_powergrid__drop__worst__net:VPWR__corner:nom_tt_025C_1v80,0.0000584785
design_powergrid__voltage__worst__net:VGND__corner:nom_tt_025C_1v80,0.0000530061
design_powergrid__drop__average__net:VGND__corner:nom_tt_025C_1v80,0.0000164905
design_powergrid__drop__worst__net:VGND__corner:nom_tt_025C_1v80,0.0000530061
design_powergrid__voltage__worst,0.0000530061
design_powergrid__voltage__worst__net:VPWR,1.79994
design_powergrid__drop__worst,0.0000584785
design_powergrid__drop__worst__net:VPWR,0.0000584785
design_powergrid__voltage__worst__net:VGND,0.0000530061
design_powergrid__drop__worst__net:VGND,0.0000530061
ir__voltage__worst,1.8000000000000000444089209850062616169452667236328125
ir__drop__avg,0.00001660000000000000030760984037758731801659450866281986236572265625
ir__drop__worst,0.000058499999999999998940951317916159268861520104110240936279296875
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
