Metric,Value
design_powergrid__drop__worst__net:VPWR,0.0000654761
design_powergrid__voltage__worst__net:VGND,0.0000725671
design_powergrid__drop__worst__net:VGND,0.0000725671
ir__voltage__worst,1.8000000000000000444089209850062616169452667236328125
ir__drop__avg,0.000008349999999999999675086292949544031216646544635295867919921875
ir__drop__worst,0.000065500000000000006459242862799641216042800806462764739990234375
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
