Metric,Value
timing__hold_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__setup_vio__count__corner:max_ss_100C_1v60,0
timing__setup_r2r__ws__corner:max_ss_100C_1v60,1.872666
timing__setup_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__unannotated_net__count__corner:max_ss_100C_1v60,29
timing__unannotated_net_filtered__count__corner:max_ss_100C_1v60,0
design__max_slew_violation__count__corner:max_ff_n40C_1v95,0
design__max_fanout_violation__count__corner:max_ff_n40C_1v95,1
design__max_cap_violation__count__corner:max_ff_n40C_1v95,0
clock__skew__worst_hold__corner:max_ff_n40C_1v95,-0.2616479884590093
clock__skew__worst_setup__corner:max_ff_n40C_1v95,0.2608491274590469
timing__hold__ws__corner:max_ff_n40C_1v95,0.11722773084063093
timing__setup__ws__corner:max_ff_n40C_1v95,2.575099983912868
timing__hold__tns__corner:max_ff_n40C_1v95,0.0
timing__setup__tns__corner:max_ff_n40C_1v95,0.0
timing__hold__wns__corner:max_ff_n40C_1v95,0
timing__setup__wns__corner:max_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:max_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:max_ff_n40C_1v95,0.117228
timing__hold_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:max_ff_n40C_1v95,2.575100
timing__setup_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count__corner:max_ff_n40C_1v95,29
timing__unannotated_net_filtered__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count,29
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_tt_025C_1v80,1.79999
design_powergrid__drop__average__net:VPWR__corner:nom_tt_025C_1v80,1.8
design_powergrid__drop__worst__net:VPWR__corner:nom_tt_025C_1v80,0.00000689805
design_powergrid__voltage__worst__net:VGND__corner:nom_tt_025C_1v80,0.00000717445
design_powergrid__drop__average__net:VGND__corner:nom_tt_025C_1v80,0.00000186895
design_powergrid__drop__worst__net:VGND__corner:nom_tt_025C_1v80,0.00000717445
design_powergrid__voltage__worst,0.00000717445
design_powergrid__voltage__worst__net:VPWR,1.79999
design_powergrid__drop__worst,0.00000717445
design_powergrid__drop__worst__net:VPWR,0.00000689805
design_powergrid__voltage__worst__net:VGND,0.00000717445
design_powergrid__drop__worst__net:VGND,0.00000717445
ir__voltage__worst,1.8000000000000000444089209850062616169452667236328125
ir__drop__avg,0.00000190000000000000001990053087597143388620679615996778011322021484375
ir__drop__worst,0.000006900000000000000005399326818977812081357114948332309722900390625
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
