Metric,Value
timing__setup_vio__count__corner:max_ss_100C_1v60,40
timing__setup_r2r__ws__corner:max_ss_100C_1v60,-6.465611
timing__setup_r2r_vio__count__corner:max_ss_100C_1v60,40
timing__unannotated_net__count__corner:max_ss_100C_1v60,12
timing__unannotated_net_filtered__count__corner:max_ss_100C_1v60,0
design__max_slew_violation__count__corner:max_ff_n40C_1v95,0
design__max_fanout_violation__count__corner:max_ff_n40C_1v95,0
design__max_cap_violation__count__corner:max_ff_n40C_1v95,0
clock__skew__worst_hold__corner:max_ff_n40C_1v95,-0.26922465019369507
clock__skew__worst_setup__corner:max_ff_n40C_1v95,0.2653251859984441
timing__hold__ws__corner:max_ff_n40C_1v95,0.12878787290033228
timing__setup__ws__corner:max_ff_n40C_1v95,11.125761071782692
timing__hold__tns__corner:max_ff_n40C_1v95,0.0
timing__setup__tns__corner:max_ff_n40C_1v95,0.0
timing__hold__wns__corner:max_ff_n40C_1v95,0
timing__setup__wns__corner:max_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:max_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:max_ff_n40C_1v95,0.128788
timing__hold_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:max_ff_n40C_1v95,11.125761
timing__setup_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count__corner:max_ff_n40C_1v95,12
timing__unannotated_net_filtered__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count,12
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_tt_025C_1v80,1.79824
design_powergrid__drop__average__net:VPWR__corner:nom_tt_025C_1v80,1.79942
design_powergrid__drop__worst__net:VPWR__corner:nom_tt_025C_1v80,0.00175778
design_powergrid__voltage__worst__net:VGND__corner:nom_tt_025C_1v80,0.0017416
design_powergrid__drop__average__net:VGND__corner:nom_tt_025C_1v80,0.000579606
design_powergrid__drop__worst__net:VGND__corner:nom_tt_025C_1v80,0.0017416
design_powergrid__voltage__worst,0.0017416
design_powergrid__voltage__worst__net:VPWR,1.79824
design_powergrid__drop__worst,0.00175778
design_powergrid__drop__worst__net:VPWR,0.00175778
design_powergrid__voltage__worst__net:VGND,0.0017416
design_powergrid__drop__worst__net:VGND,0.0017416
ir__voltage__worst,1.8000000000000000444089209850062616169452667236328125
ir__drop__avg,0.0005850000000000000165145674912992035388015210628509521484375
ir__drop__worst,0.00176000000000000006265821195228227225015871226787567138671875
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
